A,B,C,D,LABEL
67.0,10435519798.0,21480423254.0,1306048.0,0
,,,1173088488.0,0
,13780349600000.0,,62991503.0,0
23.0,291775002.0,472459002.0,466981.0,0
,90000000.0,,4088357.0,0
,,,,0
1.0,55000000.0,55000000.0,1029263.0,0
2.0,100000000.0,195200000.0,7846775.0,0
,297251586910.0,,343084667.7,1
,,,59140892.0,0
215.0,23915985797.0,33466961411.0,228428723.1,0
,,,23255872.7,0
1.0,100000000.0,100000000.0,41156117.0,0
,26700000000.0,,453903679.0,0
5.0,,1463295877.0,,0
,35793592840.0,,,0
,32700000000.0,,109689058.0,0
5.0,194718000.0,194718000.0,59536252.0,0
,129851122870.0,,4187937.0,0
,,,481803697.0,0
3.0,5000000000.0,5000000000.0,143856421.0,0
,,,,0
,,,0.0,0
,18621520000.0,,1470170.0,0
,32656016406.0,,,0
81.0,453056016.0,854069827.0,,0
27.0,1866000.0,1086793830.0,84214581.0,0
11.0,118418200.0,243067400.0,48028582.0,0
43.0,2148057589.0,7339167165.0,1410224.0,0
,,,328609549.0,0
142.0,8464993799.0,13528111769.0,5234121.0,0
,,,10792226.0,0
53.0,874489779.0,1416741196.0,172074914.0,0
,97041648320.0,,,0
,,,82325511.0,0
,1000000000.0,,776037.0,0
11.0,27890033.0,53398684.0,,0
52.0,2415198185.0,5107466685.0,1589159.0,0
,868303194.0,,26450.0,0
,648371606044.0,,,0
,175951677076.0,,,0
,587106000000.0,,1708748466.0,0
27.0,23016808101.0,35751599323.0,1821055.0,0
4.0,4838042.0,4838042.0,961958.0,0
,,,,0
,,,28797.0,0
260.0,2658352808.0,4105470808.0,0.0,0
,,,119666136.0,0
,,,55471324.0,0
,,,1861.0,0
,459571035196.0,,,0
148.0,10376570000.0,19628440000.0,1393197.0,0
,98824816674.0,,,0
,2090888130.0,,90901.0,0
,123596111874.0,,435073352.0,1
,,,7671763.0,0
,182176575.0,,63716.0,1
70.0,295766300000.0,584443610000.0,51026957.0,0
6.0,,2033488296.0,18104797.0,0
12.0,1499815524683.0,1499815524683.0,492183391251.0,0
78.0,15781633659.0,20672062426.0,24394149.0,0
,,,1290088.0,0
,389502166295.0,,296393442.0,0
,,,1053097.0,0
,,,37863439.0,0
,,,182670.0,0
60.0,19493425295.0,37207810779.0,,0
,22750000000.0,,3177167.0,0
,,,2152817.0,0
,1463000000.0,,160632701.0,0
1.0,,6000000.0,4922335.0,0
,,,100717879.0,0
,905942409225.0,,1415638853.1,0
,3472691569074.0,,1258178426.0,0
35.0,1070506644.0,2096307549.0,2134652.0,0
,,,143636.0,0
16.0,376000000.0,820500000.0,79369.0,0
24.0,45042929.0,91549869.0,,0
,,,565529.0,0
,12675687000.0,,91610599.0,0
,44141908426.0,,255693153.0,0
40.0,2462605000.0,7125695000.0,1487163.0,0
52.0,6803143464.0,19383263252.0,16016933.0,0
4.0,518360423.0,1244263065.0,766.0,0
,75083829940.0,,182400.0,0
,,,57975.0,0
,,,72533.0,0
7.0,1906860822.0,5725712329.0,15136261.0,0
6.0,3955638.0,8455638.0,1261973.0,0
49.0,6624599275.0,12534495273.0,6254225841.0,0
67.0,1957696089.0,2252941834.0,,0
116.0,12302181394.0,19910439430.0,4333298.0,0
,,,14938439.0,0
,,,1051352.0,0
,,,1989915.0,0
,296905000000.0,,190066187.0,0
,122538079125.0,,19252939.0,0
,,,134071992.0,0
,,,21046175.0,0
43.0,36353636.0,56355540.0,40147.0,0
,257842808000.0,,151127869.0,0
10.0,598600000.0,808520000.0,658924.0,0
,347891116236.0,,,0
,1600000000.0,,16461908.0,0
,,,10846909.0,0
,,,,0
,,,87158601.0,0
,,,61003.0,0
,5995000000.0,,68062092.0,0
,665737224555.0,,1654604729.0,0
,3750000000.0,,5030228.0,0
2.0,101000000.0,101000000.0,1035110.0,0
,,,679.0,0
15.0,1843917532.0,2850369450.0,3364682.0,0
16.0,397260000.0,950980000.0,68979668.0,0
,,,2929605.0,0
,1500000000.0,,120399324.0,0
376.0,22123708801.0,27565373070.0,2949695.0,0
,,,5295363.0,0
,,,51699.0,0
,759351275104.0,,,0
,196665682.0,,155558.0,0
3.0,1651697211.0,1651697211.0,746097.0,0
,24748320520.0,,2769764.8,0
,124632908898.0,,1351163665.0,0
,,,318291933.0,0
,,,1124889.0,0
44.0,1213000000.0,2940865694.0,422578.0,0
,,,3211745.0,0
58.0,3375316874.0,5713647408.0,19134306.0,0
,,,,0
,33600378078.0,,47377577.0,0
23.0,30872035370.0,40380617772.0,848769.0,0
1033.0,64886872837.0,148091335485.0,6272737553.0,0
,,,44461463.0,0
,,,2510016.0,0
,271775072604.0,,660462943.0,0
,,,151705517.0,0
,,,15827854.0,0
913.0,46628000999.0,108925651799.0,5643048559.0,0
3.0,12000000.0,23800000.0,3682868.0,0
,5315850246.0,,5432105.0,0
6.0,,7061808400.0,2767567.0,0
,,,3254.0,0
,120780812.0,,1506336.0,0
,,,131130074.0,0
,236060000000.0,,691335830.0,0
3.0,300000000.0,1300000000.0,73016682.0,0
,16320000000.0,,,0
,3075006610.0,,32616000.0,0
45.0,2481715652.0,4960871154.0,98545360.0,0
47.0,979436774.0,3523951244.0,393294.0,0
,266516384290.0,,10601.0,0
,361962316364000.0,,3666785173.8,0
6.0,50696332000.0,50696332000.0,73600749.0,0
,11520000000.0,,9122925.0,0
,47222400000.0,,4679910.0,0
,,,62460.0,0
,31000632880.0,,2039200.0,0
8.0,2285889382.0,724831434887.0,1335482.0,0
171.0,41879490820.0,60547723891.0,,0
,,,34846459.8,0
1.0,1073934.0,1073934.0,0.0,0
,,,32946132.0,0
,,,26385.0,0
,,,91454.0,0
,240000000.0,,1476186.0,0
,,,20773136.0,0
,13889869800.0,,124117403.0,0
,45271000000.0,,1862498.0,0
,5940000000.0,,374733.0,0
,563534805.0,,62590.0,0
373.0,56076541484.0,100789109278.0,9368100721.6,0
,9709000000.0,,377095098.0,0
19.0,18332824336.0,53117116813.0,2104329.0,0
,,,26480176.0,0
,3065517000000.0,,61021167.0,0
,,,4941570.0,0
,,,10150772.0,0
6.0,60000000.0,186500000.0,1030625.0,0
55.0,3435899434.0,4154854145.0,224019833.0,0
,427916034811.0,,1236981121.0,0
,,,828004.0,0
,,,3114.0,0
,684982870.0,,269209623.0,0
,642628199124.0,,760035.0,0
,126361942894.0,,,0
,,,163795689.0,0
,,,,0
,81489458933.0,,,0
,,,,0
1.0,,200000000.0,,0
,,,177932.0,0
,860176581407.0,,111867159.0,0
,,,992878.0,0
,341191894.0,,784.0,0
7.0,299851083.0,2245851083.0,329934.0,0
98.0,608483223.0,1624419741.0,185193456.0,0
,,,1022857.0,0
,,,3597300398.0,0
,420000000.0,,47038650.0,0
,43000000000.0,,70114396.0,0
,132857776220.0,,54118.0,0
28.0,3005007999.0,4998317034.0,1319171.0,0
,,,1312469366.0,0
9.0,325000000.0,358000000.0,1525143.0,0
,,,11138.0,0
8.0,222050000.0,402050000.0,76754521.0,0
,,,387229.0,0
,,,1179293.0,0
,48984964000.0,,3698.0,0
5.0,107000000.0,374043560.0,1343628.0,0
,,,454155619.0,0
,,,70819309.0,0
7.0,6471610000.0,6475610000.0,36698346.0,0
21.0,3540035875.0,8440035875.0,3283028.0,0
,,,12336117.0,0
,,,1709920.0,0
,163071083406.0,,57149765.7,0
,,,1067899.0,0
,,,3436757.0,0
,,,713242309.0,0
,20602959264.0,,325701721.0,0
,,,2556150.0,0
,,,8139465.0,0
1.0,,176000000.0,29806287.0,0
,,,169783214.0,0
7.0,331664000.0,465099100.0,10019142.0,0
,,,12000.0,0
86.0,3615755655.0,7815964467.0,2278309.0,0
,,,,0
,,,4514880.0,0
15.0,412001584.0,635774818.0,1224159643.0,0
,2600000000.0,,2494678844.0,0
,7500000000.0,,28641964.0,0
,5000000000.0,,78252303.0,0
1.0,10000000.0,10000000.0,9520779.0,0
,,,430492.0,0
,14840500000.0,,629551.0,0
,94895766000.0,,29844045.0,0
,12500000000.0,,38978291.0,0
,,,8071879.0,0
,610800000.0,,406893.0,0
,,,72109.0,0
17.0,1067669817.0,2571669817.0,,0
8.0,140000000.0,1170900000.0,33975859.0,0
,,,3968.0,0
41.0,1775855783.0,2838752455.0,2745649.0,0
,,,10383637.0,0
,,,869418223.0,0
,1060581548052.0,,,0
5.0,350717057.0,350717057.0,1591691.0,0
,,,66647721.0,0
,2880000000.0,,285892408.0,0
,,,544858.0,0
,4672000000.0,,216383284.0,0
44.0,,5976840000.0,5559558.0,0
,13345500000.0,,444455.0,0
,140000000.0,,11466138.0,0
,6502398000.0,,874798756.1,0
,141213600000.0,,21884091.0,0
8.0,41587504.0,53317552.0,924748.0,0
,,,610751.0,0
249.0,14265765901.0,26978384738.0,6978575.0,0
74.0,2453162010.0,4636405239.0,344446972.0,0
,1300000000.0,,81105796.0,0
,,,2640245.0,0
,,,5547565.0,0
,44856000000.0,,81300009.0,0
,4940000000.0,,226036364.0,1
22.0,3398958386.0,4912482515.0,,0
,6400000000.0,,1067760025.0,0
,,,97816816.0,0
,,,16861326.0,0
12.0,115173605.0,709229605.0,268240329.0,0
,18613000000000.0,,6170172155.0,0
,146790140084.0,,1328015160.0,0
,,,1402077.0,0
,6440424492493.0,,,0
,,,17642574.0,0
,,,434492.0,0
,,,1000.0,0
,84870000000.0,,16046158.0,0
,11679000000.0,,269012.0,0
4.0,6130853.0,6130853.0,,0
,,,20179134.0,0
,39650000000.0,,142017825.0,0
,87170000000.0,,1428942257.0,0
,,,1781791.0,0
,65044000.0,,6016833.0,0
64.0,5720192653.0,14793284743.0,,0
,,,528118380.0,0
,952000000.0,,130913.0,0
,,,1328733.0,0
,,,4648874.0,0
3.0,,164686027.0,16509817.0,0
,,,505128.0,0
2.0,24500000.0,30500000.0,13611574.0,0
,,,1055046891.0,0
,,,106176477.0,0
,,,69048718.0,0
2.0,134490200.0,134490200.0,1174314.0,0
,,,1884369.0,0
,,,1873351.0,0
,,,1173296761.0,0
,5667332912.0,,80857392.0,0
,4928053704.0,,7801586.0,0
,52680000000.0,,942988.0,0
,,,1368850.0,0
,,,206119.0,0
,281245063176.0,,256020794.0,0
,,,8737.0,0
,62800000000.0,,408103897.0,0
9.0,3858021400.0,4628021400.0,2767170835.5,0
,,,17824.0,0
,,,848171.0,0
8.0,1351388608.0,1351388608.0,701234.0,1
,260711300792.0,,,0
2.0,8000000.0,108000000.0,51247.0,0
,13849869200000.0,,204362192.0,0
,,,20070431.0,0
,5200000000.0,,44164042.0,0
,364454699670.0,,218682457.8,0
93.0,17506404495.0,28722019342.0,,0
,,,15687294.0,0
,4011199215.0,,126601.0,0
7.0,,316550500.0,60911134.0,0
,98341245418.0,,,0
,,,11441999.0,0
,16971553360.0,,9926959.0,0
,,,1515554.0,0
,29030400000.0,,109337937.0,0
,,,1594689.0,0
,5349780000.0,,124339172.0,0
,,,5433301.0,0
,,,,0
45.0,38191419.0,60356432.0,,0
1.0,,1000000.0,90229.0,0
,41378527665.0,,125949.0,0
,151028797710.0,,16560813.0,0
,,,1112450.0,0
,117000000000.0,,1403338108.0,0
,,,1100015.0,0
151.0,5301242051.0,7514830945.0,52468379.0,0
4.0,75654794.0,76154794.0,258206.0,0
,,,16807615.0,0
,,,21608474.0,0
19.0,17568121.0,30719406.0,,0
2.0,50000.0,396000.0,384500.0,0
,42330431275.0,,114656246.0,0
,,,1101344.0,0
,88423723500.0,,145916105.0,0
,,,1092244.0,0
,,,445564.0,0
,,,920628.0,0
95.0,12651879231.0,22790733990.0,,0
,20239045500.0,,121428625.0,0
,,,15000236.0,0
112.0,37525002523.0,80873549656.0,,0
,,,42419.0,0
38.0,1771840943.0,2580840943.0,70031285.0,0
,,,18844.0,0
,,,192038325.0,0
83.0,570868553.0,839503097.0,1040630.0,0
26.0,798806000.0,5333135679.0,,0
,34125000000.0,,956290741.0,0
,49917000000.0,,12300405.0,0
,1097500000.0,,1976848.0,0
,16305692130.0,,,0
,,,35960776.0,0
,2940000000.0,,87510.0,0
,16960000000.0,,372656918.0,0
,1021465998.0,,1327740.0,0
16.0,243500000.0,366700000.0,2487115.0,0
180.0,19353406132.0,37377638646.0,34248881.0,0
,,,84231.0,0
30.0,24513555.0,128598514.0,1627692.0,0
,,,,0
,,,21088164.0,0
,474714737654.0,,3061021935.3,0
,1790523926532.0,,18280018.0,0
4.0,2041600000.0,2041600000.0,3559.0,0
,,,94896164.0,0
,36000000000.0,,275316521.0,0
6.0,1141000000.0,2662300000.0,104011740.0,0
,4725000000.0,,7554621.0,0
,,,5404716.0,0
35.0,2846660616.0,10068660616.0,,0
,,,,0
1.0,,12540000.0,2289495998.0,0
,,,45850992.0,0
,,,,0
,173900000000.0,,739940223.0,0
9.0,1000000.0,24171610.0,11466762.0,0
,,,48050389.0,0
,2856640896.0,,997027.0,0
,150000000.0,,0.0,0
,1189000000.0,,15345636.0,0
,,,3687068.0,0
10.0,,175141000.0,13260.0,0
,14708965693860.0,,,0
45.0,4107202728.0,6682951491.0,40505809.0,0
,,,502493.0,0
97.0,49234952.0,86084177.0,6069.0,0
60.0,4356724709.0,9415369013.0,415856.0,0
,17767374832.0,,3831294.0,0
,134579016000.0,,,0
,19704934126992.0,,,0
77.0,21184597000.0,30118959934.0,23940470.0,0
,,,656425.0,0
,29150778234.0,,1768843.0,0
1.0,,184500000.0,1147251.0,0
,,,1478316.0,0
5.0,,2014744995.0,63108.0,0
,46374037580.0,,,0
22.0,3236000000.0,4776380000.0,4914109.0,0
,,,,0
12.0,63491855.0,97324890.0,1268010.0,0
,3781768300740.0,,,0
,,,1518547.0,0
,,,49372552.0,0
,6370000000.0,,12606862.0,0
,26991892400.0,,431846578.0,0
24.0,758835383562.0,1156513283562.0,168589555.4,0
,,,207089.0,0
,19667243068888.0,,,0
,5784900000.0,,16937004.0,0
,,,6782.0,0
,,,51970327.0,0
,162095105036.0,,2216872.0,0
117.0,15382026933.0,27500677134.0,,0
1.0,1000000.0,1000000.0,1000068.0,0
2.0,7731835400.0,7731835400.0,6732481.0,0
1.0,,4000000.0,6127093.0,0
7.0,573500000.0,2715500000.0,768401.0,0
,1510000000.0,,69240978.0,0
26.0,58966509.0,141361378.0,63292.0,0
,87346864128.0,,1515158357.0,0
,,,18377865.0,0
3.0,30456000.0,100456000.0,84581155.0,0
,,,225593761.0,0
,5160000000.0,,31235804.0,0
,1124299499830.0,,210474109.0,0
7.0,36048836778.0,36048836778.0,2414336.0,0
,,,2827051617.2,0
,,,71325740.0,0
,10560000000.0,,85210333.0,0
,,,,0
95.0,7015865800.0,10027427188.0,568327100.0,0
86.0,2542305546000.0,4198216335000.0,62637556.0,0
,,,4613864.0,0
3.0,205000000.0,305000000.0,,0
,31038899470275.0,,11535951607.0,0
,5831181057842.0,,693253375.0,0
13.0,633546494.0,711785396.0,3854109.0,0
,,,1938039329.0,0
125.0,1051100510.0,2089190683.0,,0
,12720000000.0,,,0
,,,1436469103.0,0
,,,22491787.0,0
,8016000000.0,,107259528.0,0
2.0,,11391668.0,14675.0,0
,90914381712.0,,425027178.0,0
,,,29137280.0,0
79.0,7887335974.0,11583004415.0,,0
,,,36982740.0,0
,44880000000.0,,43567563.0,0
,17550000000.0,,52790632.0,0
,,,5681727.0,0
,1577701219328.0,,68080019.0,0
,,,213657085.0,0
,,,191085.0,0
,325389041087.0,,4541863.4,0
,,,407942.0,0
,,,3610836.0,0
8.0,96896000.0,110946000.0,1055505.0,0
26.0,26280000000.0,42587000000.0,2314954.0,0
,,,90250.0,0
,9765218660.0,,3831103.0,0
,337256954034.0,,12659192.0,0
2.0,,644905196.0,5401059.0,0
,183410635.0,,1056642.0,0
,260000000.0,,2168217.0,0
,,,32932.0,0
,358017634044.0,,120239627.0,0
6.0,178600000.0,552070000.0,9283509.0,0
,486157998976.0,,6282447.3,0
,2357460000.0,,4808555.0,0
156.0,4457496824.0,7769252108.0,14212488.0,0
,132000000.0,,4198753.0,0
,,,,0
55.0,2719742872.0,5076555601.0,2922015.0,0
,47912000000.0,,268197299.0,0
94.0,34348852.0,331410887.0,4243637.0,0
,,,900000.0,0
,,,27997620.0,0
,,,50000.0,0
,393600000.0,,0.0,0
,,,,0
,,,9884736.0,0
,,,86507015.0,0
,,,612437.0,0
876.0,121470776490.0,233627224095.0,,0
14.0,,27076771233.0,,0
2.0,2100000.0,2100000.0,100000.0,0
,,,,0
,567000000.0,,692375.0,0
,3309745682379.0,,21701559.0,0
,74736664140.0,,,0
,3804049212.0,,834146219.0,0
27.0,25424379.0,540414163.0,,0
18.0,568944128.0,651214839.0,2244395.0,0
17.0,,883312662.0,5455.0,0
,56554000.0,,10028799.0,0
,,,98548.0,0
57.0,240227896192.08,580422458053.69,7200495084.8,0
20.0,117175000.0,196005134.0,110865627.0,0
,,,136411409.0,0
,,,247452730.0,0
,,,33289743.0,0
89.0,12585210570.0,22814839262.0,11468767.0,0
,128025600000.0,,1965815730.0,0
,,,1286740.0,0
,16086000000.0,,188027718.0,0
,,,1143191.0,0
,,,1894999.0,0
,,,64004683.0,0
,3739341249.0,,,0
25.0,475271200.0,686271200.0,26528175.0,0
127.0,5022721311.0,12051668489.0,5970747.0,0
17.0,508829028.0,1806829028.0,22758.0,0
,,,2701485.0,0
,,,9425799.0,0
1.0,,30000000.0,21746699.0,0
,22945763654.0,,12143546.0,0
50.0,5526360000.0,9758612000.0,1802958.0,0
,4687850000.0,,138825664.0,0
,731694039.0,,578199.0,0
,,,,0
,,,42304424.0,0
,,,2648384.0,0
,1800000000.0,,207456.0,0
,,,6434027.0,0
,19220000000.0,,56248603.0,0
,,,82498766.0,0
,4210500000.0,,15093876.4,0
,,,27642.0,0
,,,1131937.0,0
,9624000000.0,,778479190.0,0
132.0,4263944403.0,7488269081.0,64246454.7,0
,,,18776816.1,0
,225000000.0,,12451698.0,0
,,,225499352.0,0
,5200000000.0,,2651108.0,0
14.0,1288556915.0,1288556915.0,51283718.0,0
,,,1123206.0,0
1.0,8000000.0,8000000.0,51085847.0,0
20.0,27358115.0,1034598538.0,1947986.0,0
17.0,7152695589.0,18182695589.0,1630150.0,0
,,,3575809.0,0
,65389373036.0,,,0
6.0,,303976373.0,62350.0,0
,10740592536.0,,96143.0,0
,,,1486813.0,0
,195686162452.0,,1013055287.0,0
16.0,598734389.0,912764089.0,888107.0,0
,,,29208738.0,0
,153700301104.0,,,0
,24000000.0,,214429.0,0
,,,,0
33.0,113190660.0,146565057.0,20732112.0,0
,98541177384.0,,6320411110.0,1
14.0,873469090.0,3612247105.0,4513790.0,0
,,,75.0,0
4.0,52900000.0,191900000.0,1064860.0,0
,72450000000.0,,26714095.0,0
,,,,0
,337960000000.0,,211706271.0,0
,66800000000.0,,405808762.0,0
23.0,559521942.0,1539518271.0,,0
9.0,39240940.0,770240940.0,285461.0,0
12.0,49085018.0,133560018.0,58494685.0,0
,,,73373586.0,0
,,,908058.0,0
,,,3886361.0,0
,,,3297217.0,0
,,,1922984.0,0
61.0,6352474543.0,10670020547.0,48057255.0,0
,225308811520.0,,105190505.0,0
1.0,150000000.0,150000000.0,46125185.0,0
,16193694000.0,,57822062.0,0
,,,5320891578.0,0
32.0,591032900.0,1417219350.0,275539.0,0
,,,12314769.0,0
,10135650000.0,,6935145.0,0
12.0,331880000.0,576848000.0,1372567.0,0
51.0,51831886.0,2226343903.0,,0
57.0,1997103862.0,4010420853.0,69466624.0,0
,,,30060470.0,0
,,,1422578.0,0
204.0,13229089265.0,38686827280.0,33671575.0,0
82.0,10792594600.0,45746762020.0,37010893.0,0
,,,65149.4,0
,,,3031887.0,0
,195153508816.0,,,0
21.0,1642149936.0,1753586922.0,,0
67.0,2670841265.0,7871519419.0,,0
5.0,66000000.0,94000000.0,,0
310.0,5033623331.0,8749937663.0,99496919.0,0
,3312881080.0,,,0
,,,84079382.0,0
,,,20879705.0,0
,480000000.0,,2610928.0,0
109.0,1415393177.0,3423814505.0,4904323.0,0
,,,23341495.0,0
,,,107413255.0,0
4.0,1402000000.0,1745000000.0,1717704.0,0
72.0,97261232651.0,110104710038.0,433673.0,1
,,,1772818.0,0
13.0,94780043.0,7544149156.0,26849915.0,0
26.0,15358563065.0,30876616502.0,0.0,0
5.0,19280000.0,649280000.0,44664117.0,0
,996443628.0,,188969.0,0
,5801708724.0,,114478041.0,0
,174048765580.0,,100524651.0,0
,8552886512723.0,,2091488150.0,0
,26100000000.0,,600295528.0,0
4.0,63074682.0,63531541.0,135676309.0,0
,218552480.0,,92994298.0,0
,20000000.0,,1011524.0,0
7.0,1562730000.0,2976354570.0,496205829.0,0
,,,1856455.0,0
8.0,367400000.0,503400000.0,8697372.0,0
,2907600000.0,,1255319.0,0
,16852635552.0,,,0
94.0,12929684493.0,25084176586.0,3656693.0,0
,,,107295.0,0
,163744000000.0,,121664167.0,0
,,,1828823.0,0
,,,810777.0,0
,,,2864907.0,0
,,,38181767.0,0
35.0,776414128.0,1106315588.0,22645797.0,0
50.0,5546382576.0,9312938591.0,85581762.0,0
,12250000000.0,,63897356.0,0
,,,4280012.0,0
,,,102254183.0,0
,,,17502217.0,0
,,,38853908.0,0
,818272898400.0,,326317605.0,0
,31989590250.0,,1862360.0,0
,,,1227262.0,0
,1272102080.0,,29461852.0,0
13.0,4681098860.0,4681098860.0,204261.0,0
,15120000000.0,,50875744.0,0
,981850000000.0,,855952577.0,0
,,,163462549.0,0
,183895043253.0,,,0
4.0,22592772.0,22592772.0,,0
,,,,0
158.0,3703129568.0,5744797880.0,1305213627.0,0
,,,7939505.0,0
,65527000000.0,,347371745.2,0
,,,1957870.0,0
,744685030581.0,,200039375.0,0
,1380000000.0,,459336.0,0
,,,6584.0,0
,,,4801991.0,0
,,,60279472.0,0
,5653074875000.0,,473468000.0,0
,12873694500.0,,130964.0,0
7.0,1379000000.0,1779000000.0,4455736.0,0
,1600000000.0,,292236440.0,0
12.0,1031907700.0,2770781100.0,426060062.0,0
,,,844636.0,0
,67680000000.0,,93239492.0,0
19.0,4038000000.0,4955000000.0,28676885.0,0
,6060000000.0,,18416430.0,0
27.0,1784595341.0,1868515522.0,32358864.0,0
1.0,,8965000.0,1053972.0,0
,,,330026810.0,0
,,,56279557.0,0
,,,,0
,40369730800.0,,123112355.0,0
64.0,1057544856.0,2722352923.0,160187.0,0
,,,206309035.0,0
,14503745000.0,,890198343.0,0
27.0,3580500000.0,5923820000.0,,0
,,,48814889.0,0
7.0,12900000.0,112688000.0,4719298.0,0
,43833544800.0,,,0
,6637584653513.0,,611494403.7,0
,,,1484804.0,0
,,,3864.0,0
1.0,,25022000.0,26259852.0,0
15.0,170168000.0,170168000.0,1789559.0,0
57.0,520164282.0,1043849238.0,,0
,43166997990.0,,1345108.0,0
,93312000000.0,,2758854.0,0
13.0,393211000.0,804296545.72,,0
16.0,223186000.0,1577107232.0,92836815.0,0
,,,6839479.0,0
,,,46819857.0,0
,,,149219317.0,0
,,,169148064.0,0
11.0,1740072000.0,2946327000.0,1008105.0,0
,536000.0,,17438517.0,0
,14115744800.0,,43076687.0,0
13.0,78839968.0,3078839968.0,30934861.0,0
127.0,14721526353.0,25679313264.0,481927670.0,0
100.0,16689939490.0,33506365298.0,868035241.0,0
,,,20000.0,0
,2777449670583.0,,4860226749.0,0
,106404300000.0,,1070201.0,0
,,,91868606.0,0
20.0,5754214904.0,14204872438.0,514473.0,0
,,,139356089.0,0
,1263080000.0,,,0
,36503960000.0,,5453370.0,0
,23000000000.0,,58828991.0,0
,208845568038.0,,,0
,109068166.0,,33721457.0,0
,18870000000.0,,3486590.0,0
1.0,1200000000.0,1200000000.0,4156916.0,0
,,,5911574.0,0
,,,7482179.0,0
,,,6053767.0,0
27.0,229836298.0,332911254.0,380643.0,0
,40015298646.0,,,0
,1095000000.0,,29062223.0,0
26.0,1539960000.0,4962002492.0,,0
,1820000000.0,,313242996.0,0
,,,1872543.0,0
,14892076152.0,,61827949.0,0
,44421250493500.0,,17511992168.0,0
,2991990000.0,,71943220.0,0
5.0,55712000.0,55712000.0,1287703.0,0
,706060000000.0,,14800455.0,0
,62384958900.0,,867962.0,0
345.0,103095982330.0,147061365940.0,15209966887.3,0
107.0,3996036891.0,8640490597.0,1342714.0,0
,4785636697236.0,,396264662.58,0
,,,112441.0,0
10.0,300000000.0,399500000.0,66481.0,0
,,,1135734.0,0
,,,25519118.0,0
5.0,4352000000.0,4352000000.0,1493000.0,0
20.0,487788000.0,1348538000.0,98072883.0,0
,,,5026329.0,0
,28166600000.0,,75011122.0,0
22.0,934298784.0,1692890309.0,,0
25.0,702682740.0,2613044849.0,55767.0,0
,,,1296061.0,0
26.0,204826015.0,227079539.0,10460694.0,0
21.0,6149237871.0,18302043095.0,414518.0,0
59.0,1263935583.0,1893566439.0,65344.0,0
,100265694425.0,,,0
,,,1840047.0,0
92.0,6300579354.0,11003948279.0,1069784.0,0
,400000000.0,,1143905.0,0
3.0,390127562.0,390127562.0,6431700.0,0
52.0,10835721295.0,14557599608.0,377580451.0,0
,,,91619.0,0
,77432500545.0,,,0
,,,2934216.0,0
,7900000000.0,,2016941356.0,0
,,,103148932.0,0
,1560000000.0,,10493752.0,0
,,,48145.0,0
,364000000.0,,655161.0,0
12.0,333000000.0,1075664200.0,9523215.0,0
104.0,15161099970.0,26513175029.0,,0
,,,1705082.0,0
,2941782360.0,,23271016.0,0
,,,37700693.0,0
,,,20778433.0,0
22.0,14372314.0,20915498.0,2203.0,0
,2904000000.0,,79148.0,0
,,,33773032.0,0
,,,1489312.0,0
,2920313150.0,,,0
37.0,14112281904.0,29219980034.0,275977098.0,0
,,,1655227.0,0
,19500000000.0,,221444676.0,0
,,,1098840476.0,0
,13302000000.0,,5308731.0,0
18.0,58732000.0,105549520.0,45266411.0,0
142.0,12217227686.0,24810397264.0,4194917.0,0
,,,,0
,1480000000.0,,42581327.0,0
,1845954036746.0,,1327360367.0,0
10.0,233000000.0,500000000.0,495925.0,0
,,,98151.0,0
7.0,896936200.0,938936200.0,48082139.0,0
,123129215000.0,,118587962.0,0
179.0,6219909187.0,9627690565.0,1553618.0,0
,,,1916000.0,0
,,,1078712.0,0
161.0,3231064665.0,7446471179.0,,0
,,,56550584.0,0
,,,3615868.0,0
10.0,119500000.0,211500000.0,2215835.0,0
38.0,3044870979.0,4667081650.0,1093226.0,0
,44435217280.0,,15062897.0,0
10.0,,205888539.0,55397681.0,0
,,,2215539.0,0
,,,63540528.0,0
,,,17173766.0,0
7.0,1670025152.0,2817085043.0,10563161.0,0
5.0,12162051.0,135458377.0,63915436.0,0
2.0,15000000.0,58078392.0,4257482.0,0
,88750000000.0,,3339654.0,0
,,,1011295.0,0
,2529000000.0,,18457101.0,0
,,,234387.0,0
,,,413758161.1,0
,,,14.0,0
,,,272414271.0,0
,,,3120244248.0,0
1.0,500000.0,500000.0,2000.0,0
,,,94818.0,0
,,,5164953.0,0
,,,144298.0,0
2.0,180000000.0,180000000.0,69265841.0,0
243.0,8174926720.0,16839912523.0,,0
1.0,,100000000000.0,,0
,423285817295.0,,2427601.0,0
,,,260843.0,0
,5600000000.0,,35217425.0,0
,,,229354600.0,0
,12075000000.0,,18728892.0,0
,,,516254.0,0
,2287505856656.0,,262273722.0,0
3.0,3337780000.0,3337780000.0,4589669.0,0
,71400000000.0,,2530705884.0,0
,,,,0
4.0,452632818.0,452632818.0,952573.0,0
,,,63931.0,0
,12141272335.0,,43535136.0,0
43.0,4647162805.0,7757980597.0,,0
18.0,13290523.0,34314047.0,,0
,36706145970.0,,46319656.0,0
